Function,Min Sampling Rate (%),Max Sampling Rate (%),Average Sampling Rate (%)
thd_wait_end,0.0,0.0,0.0
gtid_set_performance_schema_values,0.0,0.0,0.0
trx_commit_complete_for_mysql,0.0,0.0,0.0
thd_requested_durability,0.0,0.0,0.0
Gtid_state::update_gtids_impl_begin,0.0,0.0,0.0
Binlog_group_commit_ctx::get_session_ticket,0.0,0.0,0.0
row_upd_store_row,0.0,0.0,0.0
THD::binlog_update_row,0.0,0.0,0.0
trx_undo_prev_version_build,0.0,0.0,0.0
Protocol_classic::store_field,0.0,0.0,0.0
Field::make_sort_key,0.0,0.0,0.0
workingset_activation,0.0,0.0,0.0
Clone_persist_gtid::check_gtid_commit,0.0,0.0,0.0
ext4_claim_free_clusters,0.0,0.0,0.0
_L_lock_883,0.0,0.0,0.0
Item_func_numhybrid::val_int,0.0,0.0,0.0
Item::save_in_field_inner,0.0,0.0,0.0
my_get_err_msg,0.0,0.0,0.0
HazardPointer::is_hp,0.0,0.0,0.0
buf_LRU_adjust_hp,0.0,0.0,0.0
btr_page_get_split_rec_to_left,0.0,0.0,0.0
ext4_mb_initialize_context,0.0,0.0,0.0
policy_nodemask,0.0,0.0,0.0
ll_back_merge_fn,0.0,0.0,0.0
bio_attempt_back_merge,0.0,0.0,0.0
ins_node_create,0.0,0.0,0.0
bitmap_intersect,0.0,0.0,0.0
ext4_has_free_clusters,0.0,0.0,0.0
std::string::assign,0.0,0.0,0.0
_L_lock_5314,0.0,0.0,0.0
ext4_ext_next_allocated_block,0.0,0.0,0.0
__libc_pwrite64,0.0,0.0,0.0
locksys::Shard_naked_latches_guard::Shard_naked_latches_guard,0.0,0.0,0.0
hrtimer_active,0.0,0.0,0.0
std::string::_M_replace_safe,0.0,0.0,0.0
locksys::Global_exclusive_latch_guard::~Global_exclusive_latch_guard,0.0,0.0,0.0
"std::__ostream_insert<char, std::char_traits<char> >@plt",0.0,0.0,0.0
"std::__ostream_insert<char, std::char_traits<char> >",0.0,0.0,0.0
__strnlen_sse2,0.0,0.0,0.0
_IO_file_write@@GLIBC_2.2.5,0.0,0.0,0.0
std::has_facet<std::ctype<char> >,0.0,0.0,0.0
_L_unlock_738,0.0,0.0,0.0
pthread_cond_wait@plt,0.0,0.0,0.0
Log_file_handle::prepare_io_request,0.0,0.0,0.0
elv_attempt_insert_merge,0.0,0.0,0.0
elv_rqhash_del.part.6,0.0,0.0,0.0
meb::redo_log_archive_session_end,0.0,0.0,0.0
row_drop_tables_for_mysql_in_background,0.0,0.0,0.0
buf_calc_page_crc32,0.0,0.0,0.0
elv_rb_find,0.0,0.0,0.0
ib_io_rd-4,0.0,0.0,0.0
virtnet_poll,0.0,0.0,0.0
napi_gro_receive,0.0,0.0,0.0
bio_disassociate_task,0.0,0.0,0.0
netif_receive_skb_internal,0.0,0.0,0.0
__netif_receive_skb,0.0,0.0,0.0
__netif_receive_skb_core,0.0,0.0,0.0
PFS_schema_name::get_cs,0.0,0.0,0.0
ip_rcv,0.0,0.0,0.0
EVP_sha256@plt,0.0,0.0,0.0
ip_rcv_finish,0.0,0.0,0.0
ip_local_deliver,0.0,0.0,0.0
Item_sum::mark_as_sum_func,0.0,0.0,0.0
dd::cache::Dictionary_client::rollback_modified_objects,0.0,0.0,0.0
ip_local_deliver_finish,0.0,0.0,0.0
Fil_shard::add_to_lru_if_needed,0.0,0.0,0.0
net_rx_action,0.0,0.0,0.0
tcp_v4_do_rcv,0.0,0.0,0.0
AIO::get_array_and_local_segment,0.0,0.0,0.0
cap_file_permission,0.0,0.0,0.0
iov_iter_advance,0.0,0.0,0.0
__radix_tree_preload,0.0,0.0,0.0
radix_tree_maybe_preload,0.0,0.0,0.0
_submit_bh,0.0,0.0,0.0
write_dirty_buffer,0.0,0.0,0.0
__flush_batch,0.0,0.0,0.0
jbd2_log_do_checkpoint,0.0,0.0,0.0
__jbd2_log_wait_for_space,0.0,0.0,0.0
__memmove_chk@plt,0.0,0.0,0.0
temptable::Handler::get_default_index_algorithm,0.0,0.0,0.0
Item_field::get_tmp_table_field,0.0,0.0,0.0
elv_rqhash_del,0.0,0.0,0.0
Log_files_dict::Const_iterator::Const_iterator,0.0,0.0,0.0
Fil_system::space_belongs_in_LRU,0.0,0.0,0.0
tcp_v4_rcv,0.0,0.0,0.0
tcp_rcv_established,0.0,0.0,0.0
log_mark_file_as_in_use,0.0,0.0,0.0
Log_event::is_sbr_logging_format,0.0,0.0,0.0
binary_log::Rows_event::Extra_row_info::~Extra_row_info,0.0,0.0,0.0
Commit_order_trx_dependency_tracker::update_max_committed,0.0,0.0,0.0
invoke_table_check_constraints,0.0,0.0,0.0
Log_event::is_rbr_logging_format,0.0,0.0,0.0
Binlog_group_commit_ctx::has_waited,0.0,0.0,0.0
mem_heap_add_block,0.0,0.0,0.0
fil_space_get_n_reserved_extents,0.0,0.0,0.0
ext4_llseek,0.0,0.0,0.0
generic_file_llseek_size,0.0,0.0,0.0
row_prebuilt_t::can_prefetch_records,0.0,0.0,0.0
thd_lock_wait_timeout,0.0,0.0,0.0
ext4_mb_regular_allocator,0.0,0.0,0.0
buf_LRU_make_block_young,0.0,0.0,0.0
ext4_mb_simple_scan_group,0.0,0.0,0.0
fsp_get_space_header,0.0,0.0,0.0
MYSQL_BIN_LOG::dec_prep_xids,0.0,0.0,0.0
trx_undo_update_cleanup,0.0,0.0,0.0
tcp_ack,0.0,0.0,0.0
trx_purge_add_update_undo_to_history,0.0,0.0,0.0
tcp_rearm_rto,0.0,0.0,0.0
sk_reset_timer,0.0,0.0,0.0
find_last_bit,0.0,0.0,0.0
drop_futex_key_refs.isra.13,0.0,0.0,0.0
ext4_block_bitmap,0.0,0.0,0.0
_raw_spin_trylock,0.0,0.0,0.0
ext4_extent_block_csum_set,0.0,0.0,0.0
IO_CACHE_binlog_cache_storage::disable_encryption,0.0,0.0,0.0
dd::cache::Object_registry::create_map<dd::cache::Local_multi_map<dd::Abstract_table> >,0.0,0.0,0.0
dd_get_version,0.0,0.0,0.0
dd::Properties::get<unsigned int>,0.0,0.0,0.0
__dquot_alloc_space,0.0,0.0,0.0
IO_CACHE_binlog_cache_storage::disk_writes,0.0,0.0,0.0
os_event_wait_time_low,0.0,0.0,0.0
"std::_Rb_tree<std::basic_string<char, std::char_traits<char>, Stateless_allocator<char, dd::String_type_alloc, My_free_functor> >, std::pair<std::basic_string<char, std::char_traits<char>, Stateless_allocator<char, dd::String_type_alloc, My_free_functor> > const, std::basic_string<char, std::char_traits<char>, Stateless_allocator<char, dd::String_type_alloc, My_free_functor> > >, std::_Select1st<std::pair<std::basic_string<char, std::char_traits<char>, Stateless_allocator<char, dd::String_type_alloc, My_free_functor> > const, std::basic_string<char, std::char_traits<char>, Stateless_allocator<char, dd::String_type_alloc, My_free_functor> > > >, std::less<std::basic_string<char, std::char_traits<char>, Stateless_allocator<char, dd::String_type_alloc, My_free_functor> > >, std::allocator<std::pair<std::basic_string<char, std::char_traits<char>, Stateless_allocator<char, dd::String_type_alloc, My_free_functor> > const, std::basic_string<char, std::char_traits<char>, Stateless_allocator<char, dd::String_type_alloc, My_free_functor> > > > >::find",0.0,0.0,0.0
Log_files_dict::find,0.0,0.0,0.0
os_file_rename_func,0.0,0.0,0.0
Fil_shard::acquire,0.0,0.0,0.0
Commit_stage_manager::Mutex_queue::fetch_and_empty,0.0,0.0,0.0
ext4_find_delalloc_range,0.0,0.0,0.0
lock_move_rec_list_start,0.0,0.0,0.0
mtr_t::set_log_mode,0.0,0.0,0.0
ext4_mb_load_buddy,0.0,0.0,0.0
non-virtual thunk to Table_map_log_event::is_rbr_logging_format,0.0,0.0,0.0
Rows_log_event::is_rbr_logging_format,0.0,0.0,0.0
virtual thunk to dd::Table_impl::hidden,0.0,0.0,0.0
dd_is_table_in_encrypted_tablespace,0.0,0.0,0.0
__inc_zone_state,0.0,0.0,0.0
__inc_zone_page_state,0.0,0.0,0.0
dd::cache::Object_registry::~Object_registry,0.0,0.0,0.0
bitmap_subtract,0.0,0.0,0.0
log_files_size_of_existing_files,0.0,0.0,0.0
mapping_tagged,0.0,0.0,0.0
file_free_rcu,0.0,0.0,0.0
ext4_es_find_delayed_extent_range,0.0,0.0,0.0
Binlog_group_commit_ctx::reset,0.0,0.0,0.0
Field::max_packed_col_length,0.0,0.0,0.0
__libc_write,0.0,0.0,0.0
generic_write_sync,0.0,0.0,0.0
ext4_get_inode_flags,0.0,0.0,0.0
Log_file_handle::is_open,0.0,0.0,0.0
hrtimer_init_sleeper,0.0,0.0,0.0
std::_Rb_tree_increment@plt,0.0,0.0,0.0
Log_files_dict::Const_iterator::operator!=,0.0,0.0,0.0
log_update_limits_low,0.0,0.0,0.0
Log_files_capacity::next_file_size,0.0,0.0,0.0
"ut_list_remove<ut_list_base<buf_page_t, ut_list_base_explicit_getter<buf_page_t, &buf_page_t::list> > >",0.0,0.0,0.0
mlog_log_string,0.0,0.0,0.0
Rpl_thd_context::binlog_group_commit_ctx,0.0,0.0,0.0
ext4_es_can_be_merged,0.0,0.0,0.0
MYSQL_BIN_LOG::update_thd_next_event_pos,0.0,0.0,0.0
flst_add_first,0.0,0.0,0.0
Gtid_state::end_gtid_violating_transaction,0.0,0.0,0.0
thd_trx_is_read_only,0.0,0.0,0.0
THD::binlog_delete_row,0.0,0.0,0.0
log_data_blocks_write,0.0,0.0,0.0
std::__detail::_Prime_rehash_policy::_M_need_rehash@plt,0.0,0.0,0.0
mtr_t::memo_release,0.0,0.0,0.0
purge_node_t::free_lob_pages,0.0,0.0,0.0
"std::basic_stringbuf<char, std::char_traits<char>, std::allocator<char> >::overflow",0.0,0.0,0.0
"std::basic_string<char, std::char_traits<char>, ut::allocator<char, ut::detail::allocator_base_pfs<char> > >::_Rep::_S_create",0.0,0.0,0.0
"std::basic_string<char, std::char_traits<char>, ut::allocator<char, ut::detail::allocator_base_pfs<char> > >::_Rep::_M_clone",0.0,0.0,0.0
"std::basic_string<char, std::char_traits<char>, ut::allocator<char, ut::detail::allocator_base_pfs<char> > >::reserve",0.0,0.0,0.0
"std::basic_stringbuf<char, std::char_traits<char>, ut::allocator<char, ut::detail::allocator_base_pfs<char> > >::overflow",0.0,0.0,0.0
"std::basic_streambuf<char, std::char_traits<char> >::xsputn",0.0,0.0,0.0
_pthread_cleanup_pop_restore,0.0,0.0,0.0
"std::use_facet<std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char> > > >",0.0,0.0,0.0
Deadlock_notifier::print_title,0.0,0.0,0.0
_IO_vsscanf,0.0,0.0,0.0
_IO_fputs,0.0,0.0,0.0
ReadView::ids_t::reserve,0.0,0.0,0.0
Optimize_table_order::determine_search_depth,0.0,0.0,0.0
pfs_inc_statement_sort_scan_vc,0.0,0.0,0.0
AggregateIterator::StartPSIBatchMode,0.0,0.0,0.0
Delete_rows_log_event::binlog_row_logging_function,0.0,0.0,0.0
AggregateIterator::EndPSIBatchModeIfStarted,0.0,0.0,0.0
temptable::Block_PSI_track_logical_allocation,0.0,0.0,0.0
send@plt,0.0,0.0,0.0
__mnt_drop_write_file,0.0,0.0,0.0
__free_pages_ok,0.0,0.0,0.0
__free_slab,0.0,0.0,0.0
[libstdc++.so.6.0.19],0.0,0.0,0.0
std::ostream::sentry::sentry,0.0,0.0,0.0
blk_recount_segments,0.0,0.0,0.0
ext4_ext_correct_indexes,0.0,0.0,0.0
__cxxabiv1::__class_type_info::__do_dyncast,0.0,0.0,0.0
cpumask_any_but,0.0,0.0,0.0
native_send_call_func_single_ipi,0.0,0.0,0.0
discard_slab,0.0,0.0,0.0
__free_pages,0.0,0.0,0.0
pthread_rwlock_rdlock@plt,0.0,0.0,0.0
jbd2_log_start_commit,0.0,0.0,0.0
SyncFileIO::execute,0.0,0.0,0.0
"std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char> > >::~num_put",0.0,0.0,0.0
copy_funcs,0.0,0.0,0.0
que_fork_create,0.0,0.0,0.0
que_thr_create,0.0,0.0,0.0
pars_complete_graph_for_exec,0.0,0.0,0.0
virtual thunk to dd::Index_impl::name,0.0,0.0,0.0
dd::cache::Dictionary_client::release<dd::Column_statistics>,0.0,0.0,0.0
dd::cache::Shared_multi_map<dd::Schema>::Autolocker::Autolocker,0.0,0.0,0.0
fields_are_memcpyable,0.0,0.0,0.0
perf_iterate_ctx,0.0,0.0,0.0
Encryption::get_type,0.0,0.0,0.0
perf_iterate_sb,0.0,0.0,0.0
perf_event_mmap,0.0,0.0,0.0
__inode_add_bytes,0.0,0.0,0.0
elv_rb_add,0.0,0.0,0.0
BlockReporter::is_checksum_valid_crc32,0.0,0.0,0.0
Item_sum::aggregator_setup,0.0,0.0,0.0
dict_mem_table_create,0.0,0.0,0.0
dict_table_copy_v_types,0.0,0.0,0.0
ext4_mb_good_group,0.0,0.0,0.0
ext4_chunk_trans_blocks,0.0,0.0,0.0
row_upd_build_difference_binary,0.0,0.0,0.0
"std::basic_stringbuf<char, std::char_traits<char>, ut::allocator<char, ut::detail::allocator_base_pfs<char> > >::~basic_stringbuf",0.0,0.0,0.0
__d_alloc,0.0,0.0,0.0
d_alloc,0.0,0.0,0.0
lookup_dcache,0.0,0.0,0.0
__lookup_hash,0.0,0.0,0.0
SYSC_renameat2,0.0,0.0,0.0
sys_renameat2,0.0,0.0,0.0
sys_rename,0.0,0.0,0.0
rename,0.0,0.0,0.0
pfs_start_file_rename_wait_vc,0.0,0.0,0.0
mem_cgroup_charge_statistics.isra.20,0.0,0.0,0.0
buf_flush_page_cleaner_is_active,0.0,0.0,0.0
lock_reset_wait_and_release_thread_if_suspended,0.0,0.0,0.0
Update_rows_log_event::Update_rows_log_event,0.0,0.0,0.0
THD::binlog_prepare_pending_rows_event<Update_rows_log_event>,0.0,0.0,0.0
"std::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string",0.0,0.0,0.0
que_fork_scheduler_round_robin,0.0,0.0,0.0
Purge_groups_t::distribute_if_needed,0.0,0.0,0.0
__zone_watermark_ok,0.0,0.0,0.0
lock_set_timeout_event,0.0,0.0,0.0
fil_space_release,0.0,0.0,0.0
"std::_Rb_tree<std::string, std::pair<std::string const, dict_intrinsic_table_t*>, std::_Select1st<std::pair<std::string const, dict_intrinsic_table_t*> >, std::less<std::string>, ut::allocator<std::pair<std::string const, dict_intrinsic_table_t*>, ut::detail::allocator_base_pfs<std::pair<std::string const, dict_intrinsic_table_t*> > > >::find",0.0,0.0,0.0
dd::Properties_impl::exists,0.0,0.0,0.0
MDL_context::owns_equal_or_stronger_lock,0.0,0.0,0.0
dd::cache::Object_registry::create_map<dd::cache::Local_multi_map<dd::Schema> >,0.0,0.0,0.0
dd::cache::Object_registry::put<dd::Schema>,0.0,0.0,0.0
"std::_Rb_tree<dd::Item_name_key, std::pair<dd::Item_name_key const, dd::cache::Cache_element<dd::Abstract_table>*>, std::_Select1st<std::pair<dd::Item_name_key const, dd::cache::Cache_element<dd::Abstract_table>*> >, std::less<dd::Item_name_key>, Malloc_allocator<std::pair<dd::Item_name_key const, dd::cache::Cache_element<dd::Abstract_table>*> > >::equal_range",0.0,0.0,0.0
arp_hash,0.0,0.0,0.0
neigh_lookup,0.0,0.0,0.0
neigh_event_ns,0.0,0.0,0.0
arp_process,0.0,0.0,0.0
arp_rcv,0.0,0.0,0.0
Item_sum_sum::add,0.0,0.0,0.0
temptable::Index::~Index,0.0,0.0,0.0
Transaction_dependency_tracker::step,0.0,0.0,0.0
setup_io_cache,0.0,0.0,0.0
_IO_switch_to_get_mode,0.0,0.0,0.0
MYSQL_BIN_LOG::rollback,0.0,0.0,0.0
"std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char> > >::do_put",0.0,0.0,0.0
thd_non_transactional_update,0.0,0.0,0.0
trx_weight_ge,0.0,0.0,0.0
rewind@plt,0.0,0.0,0.0
isprint,0.0,0.0,0.0
do_nanosleep,0.0,0.0,0.0
hrtimer_nanosleep,0.0,0.0,0.0
sys_nanosleep,0.0,0.0,0.0
__put_user_4,0.0,0.0,0.0
log_files_capacity_get_limits,0.0,0.0,0.0
log_file_name,0.0,0.0,0.0
log_file_path,0.0,0.0,0.0
__mem_cgroup_threshold,0.0,0.0,0.0
ha_rollback_low,0.0,0.0,0.0
trx_coordinator::rollback_in_engines,0.0,0.0,0.0
std::ios_base::ios_base,0.0,0.0,0.0
osq_lock,0.0,0.0,0.0
std::string::_M_mutate@plt,0.0,0.0,0.0
__dynamic_cast@plt,0.0,0.0,0.0
virtual thunk to dd::Schema_impl::id,0.0,0.0,0.0
"std::_Rb_tree<dd::Se_private_id_key, std::pair<dd::Se_private_id_key const, dd::cache::Cache_element<dd::Abstract_table>*>, std::_Select1st<std::pair<dd::Se_private_id_key const, dd::cache::Cache_element<dd::Abstract_table>*> >, std::less<dd::Se_private_id_key>, Malloc_allocator<std::pair<dd::Se_private_id_key const, dd::cache::Cache_element<dd::Abstract_table>*> > >::_M_insert_unique<std::pair<dd::Se_private_id_key const, dd::cache::Cache_element<dd::Abstract_table>*> >",0.0,0.0,0.0
dd::cache::Shared_multi_map<dd::Abstract_table>::Autolocker::~Autolocker,0.0,0.0,0.0
dd::cache::Shared_multi_map<dd::Abstract_table>::release,0.0,0.0,0.0
"PFS_buffer_scalable_container<PFS_table_share_lock, 4096, 4096, PFS_buffer_default_array<PFS_table_share_lock>, PFS_buffer_default_allocator<PFS_table_share_lock> >::allocate",0.0,0.0,0.0
create_table_share_lock_stat,0.0,0.0,0.0
PFS_table_share::find_or_create_lock_stat,0.0,0.0,0.0
PFS_table::safe_aggregate_lock,0.0,0.0,0.0
pfs_close_table_v1,0.0,0.0,0.0
handler::ha_close,0.0,0.0,0.0
My_free_functor::operator,0.0,0.0,0.0
Encryption::is_encrypted_page,0.0,0.0,0.0
Item_func_eq::val_int,0.0,0.0,0.0
Item_equal::compare_const,0.0,0.0,0.0
Item_equal::update_const,0.0,0.0,0.0
std::string::_S_construct<char*>@plt,0.0,0.0,0.0
Fil_shard::remove_from_unflushed_list,0.0,0.0,0.0
Filesort_info::unpack_addon_fields<true>,0.0,0.0,0.0
lock_wait_request_check_for_cycles,0.0,0.0,0.0
"virtual thunk to std::basic_stringstream<char, std::char_traits<char>, std::allocator<char> >::~basic_stringstream",0.0,0.0,0.0
std::ostream::_M_insert<unsigned long>,0.0,0.0,0.0
__pthread_once,0.0,0.0,0.0
pthread_cond_broadcast@plt,0.0,0.0,0.0
find_or_create_file,0.0,0.0,0.0
pfs_end_file_open_wait_vc,0.0,0.0,0.0
generic_segment_checks,0.0,0.0,0.0
jbd2_cleanup_journal_tail,0.0,0.0,0.0
__smp_mb__before_atomic,0.0,0.0,0.0
srv_purge_wakeup,0.0,0.0,0.0
__get_vma_policy,0.0,0.0,0.0
ext4_ext_try_to_merge,0.0,0.0,0.0
__pthread_mutex_cond_lock,0.0,0.0,0.0
thd_wait_begin,0.0,0.0,0.0
os_event::wait_low,0.0,0.0,0.0
update_item_cache_if_changed,0.0,0.0,0.0
Field_string::val_str,0.0,0.0,0.0
alloc_cpumask_var,0.0,0.0,0.0
ext4_mb_find_by_goal,0.0,0.0,0.0
binlog::Context::monitoring_context,0.0,0.0,0.0
buf_LRU_add_block,0.0,0.0,0.0
rec_set_nth_field,0.0,0.0,0.0
row_upd_rec_in_place,0.0,0.0,0.0
fil_space_reserve_free_extents,0.0,0.0,0.0
set_bh_page,0.0,0.0,0.0
fil_set_compression,0.0,0.0,0.0
PolicyMutex<TTASEventMutex<GenericPolicy> >::pfs_exit,0.0,0.0,0.0
"std::_Rb_tree<dd::Item_name_key, std::pair<dd::Item_name_key const, dd::cache::Cache_element<dd::Schema>*>, std::_Select1st<std::pair<dd::Item_name_key const, dd::cache::Cache_element<dd::Schema>*> >, std::less<dd::Item_name_key>, Malloc_allocator<std::pair<dd::Item_name_key const, dd::cache::Cache_element<dd::Schema>*> > >::find",0.0,0.0,0.0
dd::Schema_MDL_locker::ensure_locked,0.0,0.0,0.0
thd_start_time,0.0,0.0,0.0
Item_field::send,0.0,0.0,0.0
temptable::Handler::close,0.0,0.0,0.0
kmem_cache_alloc_node_trace,0.0,0.0,0.0
alloc_cpumask_var_node,0.0,0.0,0.0
MYSQL_BIN_LOG::signal_update,0.0,0.0,0.0
ext4_mb_use_inode_pa,0.0,0.0,0.0
down_write,0.0,0.0,0.0
Sid_map::~Sid_map,0.0,0.0,0.0
std::string::_Rep::_M_clone@plt,0.0,0.0,0.0
Item_field::val_int,0.0,0.0,0.0
rec_validate,0.0,0.0,0.0
generic_file_open,0.0,0.0,0.0
ext4_file_open,0.0,0.0,0.0
do_dentry_open,0.0,0.0,0.0
vfs_open,0.0,0.0,0.0
do_last,0.0,0.0,0.0
path_openat,0.0,0.0,0.0
do_filp_open,0.0,0.0,0.0
do_sys_open,0.0,0.0,0.0
sys_open,0.0,0.0,0.0
Log_file_handle::open,0.0,0.0,0.0
Log_file_handle::Log_file_handle,0.0,0.0,0.0
log_concurrency_margin,0.0,0.0,0.0
policy_zonelist,0.0,0.0,0.0
Item_func::gc_subst_transformer,0.0,0.0,0.0
std::chrono::_V2::system_clock::now@plt,0.0,0.0,0.0
path_lookupat,0.0,0.0,0.0
user_path_at_empty,0.0,0.0,0.0
user_path_at,0.0,0.0,0.0
vfs_fstatat,0.0,0.0,0.0
SYSC_newlstat,0.0,0.0,0.0
sys_newlstat,0.0,0.0,0.0
__lxstat64,0.0,0.0,0.0
my_realpath,0.0,0.0,0.0
normalize_filename,0.0,0.0,0.0
Log_files_capacity::hard_logical_capacity,0.0,0.0,0.0
Log_data_block_header::set_lsn,0.0,0.0,0.0
Log_files_dict::end,0.0,0.0,0.0
DDTableBuffer::replace,0.0,0.0,0.0
dict_persist_to_dd_table_buffer,0.0,0.0,0.0
log_checkpointer,0.0,0.0,0.0
ib_log_checkpt,0.0,0.0,0.0
filename_lookup,0.0,0.0,0.0
path_init,0.0,0.0,0.0
ext4_get_group_no_and_offset,0.0,0.0,0.0
jbd2_alloc,0.0,0.0,0.0
dd::cache::Dictionary_client::release<dd::Routine>,0.0,0.0,0.0
dd::cache::Object_registry::create_map<dd::cache::Local_multi_map<dd::Charset> >,0.0,0.0,0.0
end_buffer_async_write,0.0,0.0,0.0
ha_innobase::was_semi_consistent_read,0.0,0.0,0.0
row_vers_build_for_consistent_read,0.0,0.0,0.0
ut_print_timestamp,0.0,0.0,0.0
Deadlock_notifier::start_print,0.0,0.0,0.0
is_already_logged_transaction,0.0,0.0,0.0
Fil_shard::write_completed,0.0,0.0,0.0
Log_event::operator new,0.0,0.0,0.0
dd::cache::Dictionary_client::release<dd::Charset>,0.0,0.0,0.0
_IO_seekoff_unlocked,0.0,0.0,0.0
sched_getaffinity@@GLIBC_2.3.4,0.0,0.0,0.0
AIO::select_slot_array,0.0,0.0,0.0
__get_free_pages,0.0,0.0,0.0
Fil_shard::add_to_unflushed_list,0.0,0.0,0.0
get_srv_log_wait_for_flush_timeout,0.0,0.0,0.0
dd::cache::Shared_dictionary_cache::instance,0.0,0.0,0.0
"std::_Rb_tree<dd::Item_name_key, std::pair<dd::Item_name_key const, dd::cache::Cache_element<dd::Abstract_table>*>, std::_Select1st<std::pair<dd::Item_name_key const, dd::cache::Cache_element<dd::Abstract_table>*> >, std::less<dd::Item_name_key>, Malloc_allocator<std::pair<dd::Item_name_key const, dd::cache::Cache_element<dd::Abstract_table>*> > >::_M_insert_<std::pair<dd::Item_name_key const, dd::cache::Cache_element<dd::Abstract_table>*>, std::_Rb_tree<dd::Item_name_key, std::pair<dd::Item_name_key const, dd::cache::Cache_element<dd::Abstract_table>*>, std::_Select1st<std::pair<dd::Item_name_key const, dd::cache::Cache_element<dd::Abstract_table>*> >, std::less<dd::Item_name_key>, Malloc_allocator<std::pair<dd::Item_name_key const, dd::cache::Cache_element<dd::Abstract_table>*> > >::_Alloc_node>",0.0,0.0,0.0
__memcpy_chk@plt,0.0,0.0,0.0
buf_read_ahead_linear,0.0,0.0,0.0
Encryption::decrypt,0.0,0.0,0.0
handler::ha_rnd_end,0.0,0.0,0.0
"temptable::Allocator<std::__detail::_Hash_node<temptable::Indexed_cells, true>, temptable::Allocation_scheme<temptable::Exponential_policy, temptable::Prefer_RAM_over_MMAP_policy_obeying_per_table_limit> >::deallocate",0.0,0.0,0.0
MDL_wait_for_subgraph::~MDL_wait_for_subgraph,0.0,0.0,0.0
cpumask_next_and,0.0,0.0,0.0
btr_pcur_t::open_on_user_rec,0.0,0.0,0.0
"virtual thunk to std::basic_ostream<char, std::char_traits<char> >::~basic_ostream",0.0,0.0,0.0
"std::_Rb_tree<unsigned long, std::pair<unsigned long const, Log_file>, std::_Select1st<std::pair<unsigned long const, Log_file> >, std::less<unsigned long>, ut::allocator<std::pair<unsigned long const, Log_file>, ut::detail::allocator_base_pfs<std::pair<unsigned long const, Log_file> > > >::_M_emplace_unique<unsigned long&, Log_file&>",0.0,0.0,0.0
row_search_on_row_ref,0.0,0.0,0.0
lf_hash_insert,0.0,0.0,0.0
end_file_rename,0.0,0.0,0.0
pfs_end_file_rename_wait_vc,0.0,0.0,0.0
pwrite64@plt,0.0,0.0,0.0
"std::_Rb_tree<dd::Item_name_key, std::pair<dd::Item_name_key const, dd::cache::Cache_element<dd::Abstract_table>*>, std::_Select1st<std::pair<dd::Item_name_key const, dd::cache::Cache_element<dd::Abstract_table>*> >, std::less<dd::Item_name_key>, Malloc_allocator<std::pair<dd::Item_name_key const, dd::cache::Cache_element<dd::Abstract_table>*> > >::_M_insert_unique<std::pair<dd::Item_name_key const, dd::cache::Cache_element<dd::Abstract_table>*> >",0.0,0.0,0.0
"std::_Rb_tree<dd::Primary_id_key, std::pair<dd::Primary_id_key const, dd::cache::Cache_element<dd::Abstract_table>*>, std::_Select1st<std::pair<dd::Primary_id_key const, dd::cache::Cache_element<dd::Abstract_table>*> >, std::less<dd::Primary_id_key>, Malloc_allocator<std::pair<dd::Primary_id_key const, dd::cache::Cache_element<dd::Abstract_table>*> > >::_M_insert_unique<std::pair<dd::Primary_id_key const, dd::cache::Cache_element<dd::Abstract_table>*> >",0.0,0.0,0.0
"std::_Hashtable<unsigned long, std::pair<unsigned long const, trx_t*>, std::allocator<std::pair<unsigned long const, trx_t*> >, std::__detail::_Select1st, std::equal_to<unsigned long>, Trx_by_id_with_min::Trx_track_hash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_rehash",0.0,0.0,0.0
"std::_Rb_tree<dd::Schema const*, std::pair<dd::Schema const* const, dd::cache::Cache_element<dd::Schema>*>, std::_Select1st<std::pair<dd::Schema const* const, dd::cache::Cache_element<dd::Schema>*> >, std::less<dd::Schema const*>, Malloc_allocator<std::pair<dd::Schema const* const, dd::cache::Cache_element<dd::Schema>*> > >::_M_insert_unique<std::pair<dd::Schema const* const, dd::cache::Cache_element<dd::Schema>*> >",0.0,0.0,0.0
THD::raise_condition,0.0,0.0,0.0
my_error,0.0,0.0,0.0
dict_table_autoinc_unlock,0.0,0.0,0.0
flst_remove,0.0,0.0,0.0
up_read,0.0,0.0,0.0
memcg_check_events,0.0,0.0,0.0
__blk_recalc_rq_segments,0.0,0.0,0.0
warn_alloc_failed,0.0,0.0,0.0
do_huge_pmd_anonymous_page,0.0,0.0,0.0
Field::pack_with_metadata_bytes,0.0,0.0,0.0
Query_log_event::write_post_header_for_derived,0.0,0.0,0.0
virtual thunk to dd::Table_impl::se_private_id,0.0,0.0,0.0
dd::cache::Object_registry::create_map<dd::cache::Local_multi_map<dd::Resource_group> >,0.0,0.0,0.0
dd::cache::Dictionary_client::release<dd::Resource_group>,0.0,0.0,0.0
dd::tables::Schemata::update_object_key,0.0,0.0,0.0
